"uid","url","proxy_used","oman_block_social?","oman_block_laws?","india_block?"
"755","http://torrentdownloads.net","http://OMAN_PROXY2:80",,,
"756","http://torrentdownloads.net",,,,
"757","http://torrentdownloads.ws","http://OMAN_PROXY1:8080","yes",,
"758","http://torrentdownloads.ws","http://OMAN_PROXY2:80","yes",,
"759","http://torrentdownloads.ws",,,,
"760","http://torrentfunk.com","http://OMAN_PROXY1:8080","yes",,
"761","http://torrentfunk.com","http://OMAN_PROXY2:80","yes",,
"762","http://torrentmatrix.com","http://OMAN_PROXY1:8080","yes",,
"763","http://torrentmatrix.com","http://OMAN_PROXY2:80","yes",,
"764","http://torrentmatrix.com",,,,
"765","http://torrentmonkeys.com","http://OMAN_PROXY1:8080",,,
"766","http://torrentmonkeys.com","http://OMAN_PROXY2:80",,,
"767","http://torrentmonkeys.com",,,,
"768","http://torrentr.eu","http://OMAN_PROXY1:8080",,,
"769","http://torrentr.eu","http://OMAN_PROXY2:80",,,
"770","http://torrentr.eu",,,,
"771","http://123tamilforum.com","http://OMAN_PROXY1:8080",,,"yes"
"772","http://123tamilforum.com","http://OMAN_PROXY2:80",,,"yes"
"773","http://123tamilforum.com",,,,
"774","http://1337x.org","http://OMAN_PROXY1:8080",,,
"775","http://1337x.org","http://OMAN_PROXY2:80",,,
"776","http://1337x.org",,,,
"777","http://180upload.com","http://OMAN_PROXY1:8080",,,
"778","http://180upload.com","http://OMAN_PROXY2:80",,,
"779","http://180upload.com",,,,
"780","http://3gpmovieswap.com","http://OMAN_PROXY1:8080",,,
"781","http://3gpmovieswap.com","http://OMAN_PROXY2:80",,,
"782","http://3gpmovieswap.com",,,,
"783","http://3gptamilmoviez.blogspot.in","http://OMAN_PROXY1:8080",,,
"784","http://3gptamilmoviez.blogspot.in","http://OMAN_PROXY2:80",,,
"785","http://3gptamilmoviez.blogspot.in",,,,
"786","http://adakoo.com","http://OMAN_PROXY1:8080",,,
"787","http://adakoo.com","http://OMAN_PROXY2:80",,,
"788","http://adakoo.com",,,,
"789","http://andhragallerys.blogspot.in","http://OMAN_PROXY1:8080",,,
"790","http://andhragallerys.blogspot.in","http://OMAN_PROXY2:80",,,
"791","http://andhragallerys.blogspot.in",,,,
"792","http://apnadesitv.wordpress.com","http://OMAN_PROXY1:8080",,,
"793","http://apnadesitv.wordpress.com","http://OMAN_PROXY2:80",,,
"794","http://apnadesitv.wordpress.com",,,,
"795","http://apnaindia.com","http://OMAN_PROXY1:8080",,,
"796","http://apnaindia.com","http://OMAN_PROXY2:80",,,
"797","http://apnaindia.com",,,,
"798","http://ashoksmsking.blogspot.in","http://OMAN_PROXY1:8080",,,
"799","http://ashoksmsking.blogspot.in","http://OMAN_PROXY2:80",,,
"800","http://ashoksmsking.blogspot.in",,,,
"801","http://bitsnoop.com","http://OMAN_PROXY1:8080",,,
"802","http://bitsnoop.com","http://OMAN_PROXY2:80",,,
"803","http://bitsnoop.com",,,,
"804","http://bittorrent.am","http://OMAN_PROXY1:8080","yes",,
"805","http://bittorrent.am","http://OMAN_PROXY2:80","yes",,
"806","http://bittorrent.am",,,,
"807","http://bittrend.com","http://OMAN_PROXY1:8080",,,
"808","http://bittrend.com","http://OMAN_PROXY2:80",,,
"809","http://bittrend.com",,,,
"810","http://bulkdownloadz.blogspot.in","http://OMAN_PROXY1:8080",,,
"811","http://bulkdownloadz.blogspot.in","http://OMAN_PROXY2:80",,,
"812","http://bulkdownloadz.blogspot.in",,,,
"813","http://cinegallerys.blogspot.in","http://OMAN_PROXY1:8080",,,
"814","http://cinegallerys.blogspot.in","http://OMAN_PROXY2:80",,,
"815","http://cinegallerys.blogspot.in",,,,
"816","http://cinehall.net","http://OMAN_PROXY1:8080",,,
"817","http://cinehall.net","http://OMAN_PROXY2:80",,,
"818","http://cinehall.net",,,,
"819","http://cinemas-123andrawala.blogspot.in","http://OMAN_PROXY1:8080",,,
"820","http://cinemas-123andrawala.blogspot.in","http://OMAN_PROXY2:80",,,
"821","http://cinemas-123andrawala.blogspot.in",,,,
"822","http://cinerak.blogspot.in","http://OMAN_PROXY1:8080",,,
"823","http://cinerak.blogspot.in","http://OMAN_PROXY2:80",,,
"824","http://cinerak.blogspot.in",,,,
"825","http://cinereview1.blogspot.in","http://OMAN_PROXY1:8080",,,
"826","http://cinereview1.blogspot.in","http://OMAN_PROXY2:80",,,
"827","http://cinereview1.blogspot.in",,,,
"828","http://coolgobo.blogspot.in","http://OMAN_PROXY1:8080",,,
"829","http://coolgobo.blogspot.in","http://OMAN_PROXY2:80",,,
"830","http://coolgobo.blogspot.in",,,,
"831","http://datacommunication2011.blogspot.in","http://OMAN_PROXY1:8080",,,
"832","http://datacommunication2011.blogspot.in","http://OMAN_PROXY2:80",,,
"833","http://datacommunication2011.blogspot.in",,,,
"834","http://depiraatbaai.be","http://OMAN_PROXY1:8080",,,
"835","http://depiraatbaai.be","http://OMAN_PROXY2:80",,,
"836","http://depiraatbaai.be",,,,
"837","http://desibuffer.com","http://OMAN_PROXY1:8080",,,
"838","http://desibuffer.com","http://OMAN_PROXY2:80",,,
"839","http://desibuffer.com",,,,
"840","http://downloadsguru.com","http://OMAN_PROXY1:8080",,,
"841","http://downloadsguru.com","http://OMAN_PROXY2:80",,,
"842","http://downloadsguru.com",,,,
"843","http://downloadsinglelinkmovies.blogspot.in","http://OMAN_PROXY1:8080",,,
"844","http://downloadsinglelinkmovies.blogspot.in","http://OMAN_PROXY2:80",,,
"845","http://downloadsinglelinkmovies.blogspot.in",,,,
"846","http://entertainment-blast.blogspot.in","http://OMAN_PROXY1:8080",,,
"847","http://entertainment-blast.blogspot.in","http://OMAN_PROXY2:80",,,
"848","http://entertainment-blast.blogspot.in",,,,
"849","http://etamilcine.blogspot.in","http://OMAN_PROXY1:8080",,,
"850","http://etamilcine.blogspot.in","http://OMAN_PROXY2:80",,,
"851","http://etamilcine.blogspot.in",,,,
"852","http://extratorrent.com","http://OMAN_PROXY1:8080","yes",,
"853","http://extratorrent.com","http://OMAN_PROXY2:80","yes",,
"854","http://extratorrent.com",,,,
"855","http://fenopy.eu","http://OMAN_PROXY1:8080",,,
"856","http://fenopy.eu","http://OMAN_PROXY2:80",,,
"857","http://fenopy.eu",,,,
"858","http://techsatish.net","http://OMAN_PROXY1:8080",,,
"859","http://techsatish.net","http://OMAN_PROXY2:80",,,
"860","http://techsatish.net",,,,
"861","http://telugumovieslive.com","http://OMAN_PROXY1:8080",,,
"862","http://telugumovieslive.com","http://OMAN_PROXY2:80",,,
"863","http://telugumovieslive.com",,,,
"864","http://telugustudio4u.blogspot.com","http://OMAN_PROXY1:8080",,,
"865","http://telugustudio4u.blogspot.com","http://OMAN_PROXY2:80",,,
"866","http://telugustudio4u.blogspot.com",,,,
"867","http://thalathalapathy.com","http://OMAN_PROXY1:8080",,,
"868","http://thalathalapathy.com","http://OMAN_PROXY2:80",,,
"869","http://thalathalapathy.com",,,,
"870","http://thepiratebay.org","http://OMAN_PROXY1:8080",,"yes",
"871","http://thepiratebay.org","http://OMAN_PROXY2:80",,"yes",
"872","http://thepiratebay.org",,,,
"873","http://thepiratebay.se","http://OMAN_PROXY1:8080",,"yes",
"874","http://thepiratebay.se","http://OMAN_PROXY2:80",,"yes",
"875","http://thepiratebay.se",,,,
"876","http://tollybolly.net","http://OMAN_PROXY1:8080",,,
"877","http://tollybolly.net","http://OMAN_PROXY2:80",,,
"878","http://tollybolly.net",,,,
"879","http://tollywoodbolly.blogspot.com","http://OMAN_PROXY1:8080",,,
"880","http://tollywoodbolly.blogspot.com","http://OMAN_PROXY2:80",,,
"881","http://tollywoodbolly.blogspot.com",,,,
"882","http://torentilo.com","http://OMAN_PROXY1:8080",,,
"883","http://torentilo.com","http://OMAN_PROXY2:80",,,
"884","http://torentilo.com",,,,
"885","http://torrage.com","http://OMAN_PROXY1:8080",,,
"886","http://torrage.com","http://OMAN_PROXY2:80",,,
"887","http://torrage.com",,,,
"888","http://torrent.dl4all.com","http://OMAN_PROXY1:8080",,,
"889","http://torrent.dl4all.com","http://OMAN_PROXY2:80",,,
"890","http://torrent.dl4all.com",,,,
"891","http://torrentdeluxe.com","http://OMAN_PROXY1:8080",,,
"892","http://torrentdeluxe.com","http://OMAN_PROXY2:80",,,
"893","http://torrentdeluxe.com",,,,
"894","http://torrenthouse2.blogspot.com","http://OMAN_PROXY1:8080",,,
"895","http://torrenthouse2.blogspot.com","http://OMAN_PROXY2:80",,,
"896","http://torrenthouse2.blogspot.com",,,,
"897","http://torrenthouse2.blogspot.in","http://OMAN_PROXY1:8080",,,
"898","http://torrenthouse2.blogspot.in","http://OMAN_PROXY2:80",,,
"899","http://torrenthouse2.blogspot.in",,,,
"900","http://torrents.sumotorrent.com","http://OMAN_PROXY1:8080",,,
"901","http://torrents.sumotorrent.com","http://OMAN_PROXY2:80",,,
"902","http://torrents.sumotorrent.com",,,,
"903","http://torrents.thepiratebay.se","http://OMAN_PROXY1:8080",,"yes",
"904","http://torrents.thepiratebay.se","http://OMAN_PROXY2:80",,"yes",
"905","http://torrents.thepiratebay.se",,,,
"906","http://torrentz.eu","http://OMAN_PROXY1:8080",,,
"907","http://torrentz.eu","http://OMAN_PROXY2:80",,,
"908","http://torrentz.eu",,,,
"909","http://tpb.piratenpartij.nl","http://OMAN_PROXY1:8080",,,
"910","http://tpb.piratenpartij.nl","http://OMAN_PROXY2:80",,,
"911","http://tpb.piratenpartij.nl",,,,
"912","http://tvcroom.com","http://OMAN_PROXY1:8080",,,
"913","http://tvcroom.com","http://OMAN_PROXY2:80",,,
"914","http://tvcroom.com",,,,
"915","http://uyirisai.com","http://OMAN_PROXY1:8080",,,
"916","http://uyirisai.com","http://OMAN_PROXY2:80",,,
"917","http://uyirisai.com",,,,
"918","http://videos.videomasti.net","http://OMAN_PROXY1:8080",,,
"919","http://videos.videomasti.net","http://OMAN_PROXY2:80",,,
"920","http://videos.videomasti.net",,,,
"921","http://videos2movies.com","http://OMAN_PROXY1:8080",,,
"922","http://videos2movies.com","http://OMAN_PROXY2:80",,,
"923","http://videos2movies.com",,,,
"924","http://vimeo.com","http://OMAN_PROXY1:8080",,,
"925","http://vimeo.com","http://OMAN_PROXY2:80",,,
"926","http://vimeo.com",,,,
"927","http://vishnu4s.blogspot.in","http://OMAN_PROXY1:8080",,,
"928","http://vishnu4s.blogspot.in","http://OMAN_PROXY2:80",,,
"929","http://vishnu4s.blogspot.in",,,,
"930","http://watchinvideobb.blogspot.com","http://OMAN_PROXY1:8080",,,
"931","http://watchinvideobb.blogspot.com","http://OMAN_PROXY2:80",,,
"932","http://watchinvideobb.blogspot.com",,,,
"933","http://watchinvideozer.blogspot.com","http://OMAN_PROXY1:8080",,,
"934","http://watchinvideozer.blogspot.com","http://OMAN_PROXY2:80",,,
"935","http://watchinvideozer.blogspot.com",,,,
"936","http://webfaris75.com","http://OMAN_PROXY1:8080",,,
"937","http://webfaris75.com","http://OMAN_PROXY2:80",,,
"938","http://webfaris75.com",,,,
"939","http://torrentroom.com","http://OMAN_PROXY1:8080",,,
"940","http://torrentroom.com","http://OMAN_PROXY2:80",,,
"941","http://torrentroom.com",,,,
"942","http://torrents.net","http://OMAN_PROXY1:8080",,,
"943","http://torrents.net","http://OMAN_PROXY2:80",,,
"944","http://torrents.net",,,,
"945","http://torrentsland.com","http://OMAN_PROXY1:8080",,,
"946","http://torrentsland.com","http://OMAN_PROXY2:80",,,
"947","http://torrentsland.com",,,,
"948","http://torrentssection.com","http://OMAN_PROXY1:8080",,,
"949","http://torrentssection.com","http://OMAN_PROXY2:80",,,
"950","http://torrentssection.com",,,,
"951","http://torrentsstate.com","http://OMAN_PROXY1:8080",,,
"952","http://torrentsstate.com","http://OMAN_PROXY2:80",,,
"953","http://torrentsstate.com",,,,
"954","http://torrenttracker.com","http://OMAN_PROXY1:8080",,,
"955","http://torrenttracker.com","http://OMAN_PROXY2:80",,,
"956","http://torrenttracker.com",,,,
"957","http://torrentv.org","http://OMAN_PROXY1:8080",,,
"958","http://torrentv.org","http://OMAN_PROXY2:80",,,
"959","http://torrentv.org",,,,
"960","http://torrentz.me","http://OMAN_PROXY1:8080",,,
"961","http://torrentz.me","http://OMAN_PROXY2:80",,,
"962","http://torrentz.me",,,,
"963","http://torrentzap.com","http://OMAN_PROXY2:80",,,
"964","http://torrentzap.com",,,,
"965","http://uyirvani.com","http://OMAN_PROXY1:8080",,,
"966","http://uyirvani.com","http://OMAN_PROXY2:80",,,
"967","http://uyirvani.com",,,,
"968","http://videobb.com","http://OMAN_PROXY1:8080",,,
"969","http://videobb.com","http://OMAN_PROXY2:80",,,
"970","http://videobb.com",,,,
"971","http://videoembed.us","http://OMAN_PROXY1:8080",,,
"972","http://videoembed.us","http://OMAN_PROXY2:80",,,
"973","http://videoembed.us",,,,
"974","http://videozer.om","http://OMAN_PROXY1:8080",,,
"975","http://videozer.om","http://OMAN_PROXY2:80",,,
"976","http://videozer.om",,,,
"977","http://vijaytamil.com","http://OMAN_PROXY1:8080",,,
"978","http://vijaytamil.com","http://OMAN_PROXY2:80",,,
"979","http://vijaytamil.com",,,,
"980","http://youbittorrent.com","http://OMAN_PROXY1:8080",,,
"981","http://youbittorrent.com","http://OMAN_PROXY2:80",,,
"982","http://youbittorrent.com",,,,
"983","http://zimbio.com","http://OMAN_PROXY1:8080",,,
"984","http://zimbio.com","http://OMAN_PROXY2:80",,,
"985","http://zimbio.com",,,,
"986","http://yampblog.blogspot.in","http://OMAN_PROXY1:8080",,,
"987","http://yampblog.blogspot.in","http://OMAN_PROXY2:80",,,
"988","http://yampblog.blogspot.in",,,,
"989","http://megavideo.com","http://OMAN_PROXY1:8080",,"yes",
"990","http://megavideo.com","http://OMAN_PROXY2:80",,"yes",
"991","http://megavideo.com",,,,
"992","http://torrentrockerz.com","http://OMAN_PROXY1:8080",,,
"993","http://torrentrockerz.com","http://OMAN_PROXY2:80",,,
"994","http://torrentrockerz.com",,,,
"995","http://lazydesis.com","http://OMAN_PROXY1:8080",,,
"996","http://lazydesis.com","http://OMAN_PROXY2:80",,,
"997","http://lazydesis.com",,,,
"998","http://da-pirates.com","http://OMAN_PROXY1:8080",,,
"999","http://da-pirates.com","http://OMAN_PROXY2:80",,,
"1000","http://da-pirates.com",,,,
"1001","http://spicybeats.com","http://OMAN_PROXY1:8080",,,
"1002","http://spicybeats.com","http://OMAN_PROXY2:80",,,
"1003","http://spicybeats.com",,,,
"1004","http://indianmasti.net","http://OMAN_PROXY1:8080",,,"yes"
"1005","http://indianmasti.net","http://OMAN_PROXY2:80",,,"yes"
"1006","http://videomasti.net","http://OMAN_PROXY1:8080",,,
"1007","http://videomasti.net","http://OMAN_PROXY2:80",,,
"1008","http://videomasti.net",,,,
"1009","http://torrentz.com","http://OMAN_PROXY1:8080",,,
"1010","http://torrentz.com","http://OMAN_PROXY2:80",,,
"1011","http://torrentz.com",,,,
"1012","http://extreemsongs.com","http://OMAN_PROXY1:8080",,,
"1013","http://extreemsongs.com","http://OMAN_PROXY2:80",,,
"1014","http://extreemsongs.com",,,,
"1015","http://legendarydevils.com","http://OMAN_PROXY1:8080",,,
"1016","http://legendarydevils.com","http://OMAN_PROXY2:80",,,
"1017","http://legendarydevils.com",,,,
"1018","http://umaenterainments.blogspot.com","http://OMAN_PROXY1:8080",,,
"1019","http://umaenterainments.blogspot.com","http://OMAN_PROXY2:80",,,
"1020","http://umaenterainments.blogspot.com",,,,
"1021","http://turboshare.com","http://OMAN_PROXY1:8080",,"yes",
"1022","http://turboshare.com","http://OMAN_PROXY2:80",,"yes",
"1023","http://mallufmradio.com","http://OMAN_PROXY1:8080",,,
"1024","http://mallufmradio.com","http://OMAN_PROXY2:80",,,
"1025","http://mallufmradio.com",,,,
"1026","http://movielist4u.com","http://OMAN_PROXY1:8080",,,
"1027","http://movielist4u.com","http://OMAN_PROXY2:80",,,
"1028","http://movielist4u.com",,,,
"1029","http://crazyrockerz.com","http://OMAN_PROXY1:8080",,,
"1030","http://crazyrockerz.com","http://OMAN_PROXY2:80",,,
"1031","http://crazyrockerz.com",,,,
"1032","http://rockerzadda.com","http://OMAN_PROXY1:8080",,,
"1033","http://rockerzadda.com","http://OMAN_PROXY2:80",,,
"1034","http://rockerzadda.com",,,,
"1035","http://uniquwarez.com","http://OMAN_PROXY1:8080",,,
"1036","http://uniquwarez.com","http://OMAN_PROXY2:80",,,
"1037","http://uniquwarez.com",,,,
"1038","http://movieswood.com","http://OMAN_PROXY1:8080",,,
"1039","http://movieswood.com","http://OMAN_PROXY2:80",,,
"1040","http://movieswood.com",,,,
"1041","http://bergfiles.com","http://OMAN_PROXY1:8080",,,
"1042","http://bergfiles.com","http://OMAN_PROXY2:80",,,
"1043","http://bergfiles.com",,,,
"1044","http://knforum.com","http://OMAN_PROXY1:8080",,,
"1045","http://knforum.com","http://OMAN_PROXY2:80",,,
"1046","http://knforum.com",,,,
"1047","http://rapidtrend.com","http://OMAN_PROXY1:8080",,,
"1048","http://rapidtrend.com","http://OMAN_PROXY2:80",,,
"1049","http://rapidtrend.com",,,,
"1050","http://warezlobby.org","http://OMAN_PROXY1:8080",,,
"1051","http://warezlobby.org","http://OMAN_PROXY2:80",,,
"1052","http://warezlobby.org",,,,
"1053","http://fileurl.me","http://OMAN_PROXY1:8080",,,
"1054","http://fileurl.me","http://OMAN_PROXY2:80",,,
"1055","http://fileurl.me",,,,
"1056","http://filmmasti.us","http://OMAN_PROXY1:8080",,,
"1057","http://filmmasti.us","http://OMAN_PROXY2:80",,,
"1058","http://filmmasti.us",,,,
"1059","http://fixedmark.com","http://OMAN_PROXY1:8080",,,
"1060","http://fixedmark.com","http://OMAN_PROXY2:80",,,
"1061","http://fixedmark.com",,,,
"1062","http://forumsdesitv.com","http://OMAN_PROXY1:8080",,,
"1063","http://forumsdesitv.com","http://OMAN_PROXY2:80",,,
"1064","http://forumsdesitv.com",,,,
"1065","http://freedlforall.blogspot.in","http://OMAN_PROXY1:8080",,,
"1066","http://freedlforall.blogspot.in","http://OMAN_PROXY2:80",,,
"1067","http://freedlforall.blogspot.in",,,,
"1068","http://full2moviez.blogspot.in","http://OMAN_PROXY1:8080",,,
"1069","http://full2moviez.blogspot.in","http://OMAN_PROXY2:80",,,
"1070","http://full2moviez.blogspot.in",,,,
"1071","http://funztophits.blogspot.in","http://OMAN_PROXY1:8080",,,
"1072","http://funztophits.blogspot.in","http://OMAN_PROXY2:80",,,
"1073","http://funztophits.blogspot.in",,,,
"1074","http://geo-super-live1.blogspot.in","http://OMAN_PROXY1:8080",,,
"1075","http://geo-super-live1.blogspot.in","http://OMAN_PROXY2:80",,,
"1076","http://geo-super-live1.blogspot.in",,,,
"1077","http://ginbig.com","http://OMAN_PROXY1:8080",,,
"1078","http://ginbig.com","http://OMAN_PROXY2:80",,,
"1079","http://ginbig.com",,,,
"1080","http://hinditvlinks4u.ch","http://OMAN_PROXY1:8080",,,
"1081","http://hinditvlinks4u.ch","http://OMAN_PROXY2:80",,,
"1082","http://hinditvlinks4u.ch",,,,
"1083","http://idirectdownload.com","http://OMAN_PROXY1:8080",,,
"1084","http://idirectdownload.com","http://OMAN_PROXY2:80",,,
"1085","http://idirectdownload.com",,,,
"1086","http://ifiles.com","http://OMAN_PROXY1:8080",,,
"1087","http://ifiles.com","http://OMAN_PROXY2:80",,,
"1088","http://ifiles.com",,,,
"1089","http://indiancinezone.com","http://OMAN_PROXY1:8080",,,
"1090","http://indiancinezone.com","http://OMAN_PROXY2:80",,,
"1091","http://indiancinezone.com",,,,
"1092","http://indiawebtv.net","http://OMAN_PROXY1:8080",,,
"1093","http://indiawebtv.net","http://OMAN_PROXY2:80",,,
"1094","http://indiawebtv.net",,,,
"1095","http://isohunt.com","http://OMAN_PROXY1:8080",,,
"1096","http://isohunt.com","http://OMAN_PROXY2:80",,,
"1097","http://isohunt.com",,,,
"1098","http://justdownloadmovies.blogspot.in","http://OMAN_PROXY1:8080",,,
"1099","http://justdownloadmovies.blogspot.in","http://OMAN_PROXY2:80",,,
"1100","http://justdownloadmovies.blogspot.in",,,,
"1101","http://latestmoviecenter.blogspot.in","http://OMAN_PROXY1:8080",,,
"1102","http://latestmoviecenter.blogspot.in","http://OMAN_PROXY2:80",,,
"1103","http://latestmoviecenter.blogspot.in",,,,
"1104","http://latestnewsstock.com","http://OMAN_PROXY1:8080",,,
"1105","http://latestnewsstock.com","http://OMAN_PROXY2:80",,,
"1106","http://latestnewsstock.com",,,,
"1107","http://live.tamil.movies.oruwebsite.com","http://OMAN_PROXY1:8080",,,
"1108","http://live.tamil.movies.oruwebsite.com","http://OMAN_PROXY2:80",,,
"1109","http://live.tamil.movies.oruwebsite.com",,,,
"1110","http://malaysiabay.org","http://OMAN_PROXY1:8080",,,
"1111","http://malaysiabay.org","http://OMAN_PROXY2:80",,,
"1112","http://malaysiabay.org",,,,
"1113","http://moviejockey.com","http://OMAN_PROXY1:8080",,,
"1114","http://moviejockey.com","http://OMAN_PROXY2:80",,,
"1115","http://moviejockey.com",,,,
"1116","http://moviejocky.in","http://OMAN_PROXY1:8080",,,
"1117","http://moviejocky.in","http://OMAN_PROXY2:80",,,
"1118","http://moviejocky.in",,,,
"1119","http://movies.andhrawala.net","http://OMAN_PROXY1:8080",,,
"1120","http://movies.andhrawala.net","http://OMAN_PROXY2:80",,,
"1121","http://movies.andhrawala.net",,,,
"1122","http://movies.hitorphat.in","http://OMAN_PROXY1:8080",,,
"1123","http://movies.hitorphat.in","http://OMAN_PROXY2:80",,,
"1124","http://movies.hitorphat.in",,,,
"1125","http://moviesberg.net","http://OMAN_PROXY1:8080",,,
"1126","http://moviesberg.net","http://OMAN_PROXY2:80",,,
"1127","http://moviesberg.net",,,,
"1128","http://moviesdownloads4free.blogspot.com","http://OMAN_PROXY1:8080",,,
"1129","http://moviesdownloads4free.blogspot.com","http://OMAN_PROXY2:80",,,
"1130","http://moviesdownloads4free.blogspot.com",,,,
"1131","http://moviessharefb.blogspot.in","http://OMAN_PROXY1:8080",,,
"1132","http://moviessharefb.blogspot.in","http://OMAN_PROXY2:80",,,
"1133","http://moviessharefb.blogspot.in",,,,
"1134","http://movreel.com","http://OMAN_PROXY1:8080",,,
"1135","http://movreel.com","http://OMAN_PROXY2:80",,,
"1136","http://movreel.com",,,,
"1137","http://newtelugutorrents.blogspot.in","http://OMAN_PROXY1:8080",,,
"1138","http://newtelugutorrents.blogspot.in","http://OMAN_PROXY2:80",,,
"1139","http://newtelugutorrents.blogspot.in",,,,
"1140","http://njoycinma.blogspot.in","http://OMAN_PROXY1:8080",,,
"1141","http://njoycinma.blogspot.in","http://OMAN_PROXY2:80",,,
"1142","http://njoycinma.blogspot.in",,,,
"1143","http://nowwatchtvlive.com","http://OMAN_PROXY1:8080",,,
"1144","http://nowwatchtvlive.com","http://OMAN_PROXY2:80",,,
"1145","http://nowwatchtvlive.com",,,,
"1146","http://onlinefreewatchmovies.com","http://OMAN_PROXY1:8080",,,
"1147","http://onlinefreewatchmovies.com","http://OMAN_PROXY2:80",,,
"1148","http://onlinefreewatchmovies.com",,,,
"1149","http://online-movie-stream.blogspot.in","http://OMAN_PROXY1:8080",,,
"1150","http://online-movie-stream.blogspot.in","http://OMAN_PROXY2:80",,,
"1151","http://online-movie-stream.blogspot.in",,,,
"1152","http://onlinemoviezfreee.blogspot.in","http://OMAN_PROXY1:8080",,,
"1153","http://onlinemoviezfreee.blogspot.in","http://OMAN_PROXY2:80",,,
"1154","http://onlinemoviezfreee.blogspot.in",,,,
"1155","http://oruwebsite-tamil.blogspot.in","http://OMAN_PROXY1:8080",,,
"1156","http://oruwebsite-tamil.blogspot.in","http://OMAN_PROXY2:80",,,
"1157","http://oruwebsite-tamil.blogspot.in",,,,
"1158","http://osthe.com","http://OMAN_PROXY1:8080",,,
"1159","http://osthe.com","http://OMAN_PROXY2:80",,,
"1160","http://osthe.com",,,,
"1161","http://pastebin.com","http://OMAN_PROXY1:8080",,,
"1162","http://pastebin.com","http://OMAN_PROXY2:80",,,
"1163","http://pastebin.com",,,,
"1164","http://youku.com","http://OMAN_PROXY1:8080",,,
"1165","http://youku.com","http://OMAN_PROXY2:80",,,
"1166","http://youku.com",,,,
"1167","http://360tamiltv.com","http://OMAN_PROXY1:8080",,,
"1168","http://360tamiltv.com","http://OMAN_PROXY2:80",,,
"1169","http://360tamiltv.com",,,,
"1170","http://addshare.net","http://OMAN_PROXY1:8080",,,
"1171","http://addshare.net","http://OMAN_PROXY2:80",,,
"1172","http://addshare.net",,,,
"1173","http://ahashare.com","http://OMAN_PROXY1:8080",,,
"1174","http://ahashare.com","http://OMAN_PROXY2:80",,,
"1175","http://ahashare.com",,,,
"1176","http://alltamil.com","http://OMAN_PROXY1:8080",,,
"1177","http://alltamil.com","http://OMAN_PROXY2:80",,,
"1178","http://alltamil.com",,,,
"1179","http://apden.com","http://OMAN_PROXY1:8080",,,
"1180","http://apden.com","http://OMAN_PROXY2:80",,,
"1181","http://apden.com",,,,
"1182","http://btscene.eu","http://OMAN_PROXY1:8080",,,
"1183","http://btscene.eu","http://OMAN_PROXY2:80",,,
"1184","http://btscene.eu",,,,
"1185","http://desicorner.net","http://OMAN_PROXY1:8080",,,
"1186","http://desicorner.net","http://OMAN_PROXY2:80",,,
"1187","http://desicorner.net",,,,
"1188","http://desinapster.com","http://OMAN_PROXY1:8080",,,
"1189","http://desinapster.com","http://OMAN_PROXY2:80",,,
"1190","http://desinapster.com",,,,
"1191","http://desitara.com","http://OMAN_PROXY1:8080",,,
"1192","http://desitara.com","http://OMAN_PROXY2:80",,,
"1193","http://desitara.com",,,,
"1194","http://desitorrents.com","http://OMAN_PROXY1:8080",,,
"1195","http://desitorrents.com","http://OMAN_PROXY2:80",,,
"1196","http://desitorrents.com",,,,
"1197","http://desivideohub.com","http://OMAN_PROXY1:8080",,,
"1198","http://desivideohub.com","http://OMAN_PROXY2:80",,,
"1199","http://desivideohub.com",,,,
"1200","http://dhloga.com","http://OMAN_PROXY1:8080","yes",,
"1201","http://dhloga.com","http://OMAN_PROXY2:80","yes",,
"1202","http://dhloga.com",,,,
"1203","http://downloadprovider.me","http://OMAN_PROXY1:8080",,,"yes"
"1204","http://downloadprovider.me","http://OMAN_PROXY2:80",,,"yes"
"1205","http://downloadsmasti.com","http://OMAN_PROXY1:8080",,,
"1206","http://downloadsmasti.com","http://OMAN_PROXY2:80",,,
"1207","http://downloadsmasti.com",,,,
"1208","http://footbo.com","http://OMAN_PROXY1:8080",,,
"1209","http://footbo.com","http://OMAN_PROXY2:80",,,
"1210","http://footbo.com",,,,
"1211","http://freeaudiosongs.in","http://OMAN_PROXY1:8080",,,
"1212","http://freeaudiosongs.in","http://OMAN_PROXY2:80",,,
"1213","http://freeaudiosongs.in",,,,
"1214","http://freeonlinemoviestore.com","http://OMAN_PROXY1:8080",,,
"1215","http://freeonlinemoviestore.com","http://OMAN_PROXY2:80",,,
"1216","http://freeonlinemoviestore.com",,,,
"1217","http://fulldls.com","http://OMAN_PROXY1:8080","yes",,
"1218","http://fulldls.com","http://OMAN_PROXY2:80","yes",,
"1219","http://fulldls.com",,,,
"1220","http://gaanam.net","http://OMAN_PROXY1:8080",,,
"1221","http://gaanam.net","http://OMAN_PROXY2:80",,,
"1222","http://gaanam.net",,,,
"1223","http://garammagaram.com","http://OMAN_PROXY1:8080",,,
"1224","http://garammagaram.com","http://OMAN_PROXY2:80",,,
"1225","http://garammagaram.com",,,,
"1226","http://gotamil.net","http://OMAN_PROXY1:8080",,,
"1227","http://gotamil.net","http://OMAN_PROXY2:80",,,
"1228","http://gotamil.net",,,,
"1229","http://hqindianmovies.com","http://OMAN_PROXY1:8080",,,
"1230","http://hqindianmovies.com","http://OMAN_PROXY2:80",,,
